"Genre","name"
"Casual","Hack 'n' Slash"
"Casual","Happy Wars"
"Casual","Perfection."
"Casual","Plague Inc: Evolved"
"Casual","Wayward Manor"
"Casual","Jeklynn Heights"
"Casual","InFlux"
"Casual","Soundodger+"
"Casual","Songs2See Game"
"Casual","Reach for the Sun"
"Casual","Depth Hunter 2: Deep Dive"
"Casual","Draw a Stickman: EPIC"
"Casual","Dysfunctional Systems: Learning to Manage Chaos"
"Casual","Galactic Arms Race"
"Casual","Scribblenauts Unmasked"
"Casual","Life Goes On"
"Casual","Bridge Constructor"
"Casual","The Plan"
"Casual","Hive"
"Casual","Constant C"
"Casual","Divide by Sheep"
"Casual","Grimm"
"Casual","Qbeh-1: The Atlas Cube"
"Casual","Nihilumbra"
"Casual","YOU DON'T KNOW JACK Vol. 1 XL"
"Casual","MouseCraft"
"Casual","Dracula: Love Kills"
"Casual","Sparkle 2 Evo"
"Casual","Tiny Brains"
"Casual","FortressCraft Evolved"
"Casual","Pool Nation"
"Casual","Escape Goat 2"
"Casual","Inherit the Earth: Quest for the Orb"
"Casual","Elder Sign: Omens"
"Casual","Max Gentlemen"
"Casual","Bloody Trapland"
"Casual","Oozi: Earth Adventure"
"Casual","Type:Rider"
"Casual","Heli Heroes"
"Casual","Chicken Shoot Gold"
"Casual","Sneaky Sneaky"
"Casual","Hero of the Kingdom"
"Casual","Nightmares from the Deep: The Cursed Heart"
"Casual","Nimble Quest"
"Casual","Home Sheep Home 2"
"Casual","YOU DON'T KNOW JACK Vol. 2"
"Casual","YOU DON'T KNOW JACK Vol. 3"
"Casual","YOU DON'T KNOW JACK Vol. 4 The Ride"
"Casual","YOU DON'T KNOW JACK MOVIES"
"Casual","YOU DON'T KNOW JACK SPORTS"
"Casual","YOU DON'T KNOW JACK TELEVISION"
"Casual","YOU DON'T KNOW JACK HEADRUSH"
"Casual","YOU DON'T KNOW JACK Vol. 6 The Lost Gold"
"Casual","Shadows: Price For Our Sins"
"Casual","Get Off My Lawn!"
"Casual","The Four Kings Casino and Slots"
"Casual","Haunted"
"Casual","Gray Matter"
"Casual","Neighbours from Hell"
"Casual","Steam Bandits: Outpost"
"Casual","Episode 1 - A Boy Learns What Fear Is"
"Casual","Holy Avatar vs. Maidens of the Dead"
"Casual","Corporate Lifestyle Simulator"
"Casual","The Mysterious Cities of Gold - Secret Paths"
"Casual","Cube & Star: An Arbitrary Love"
"Casual","Trench Run"
"Casual","Toy Soldiers: Complete"
"Casual","Vanguard Princess"
"Casual","Last Knight: Rogue Rider Edition"
"Casual","Dead Man's Draw"
