"Genre","name"
"Strategy","Pixel Puzzles: UndeadZ"
"Strategy","Showtime!"
"Strategy","Robowars"
"Strategy","GearCity"
"Strategy","Battleplan: American Civil War"
"Strategy","Warhammer® 40,000™: Dawn of War® III"
"Strategy","RollerCoaster Tycoon: Deluxe"
"Strategy","RollerCoaster Tycoon 2: Triple Thrill Pack"
"Strategy","Kingdom Elemental"
"Strategy","The Entente Gold"
"Strategy","ACE - Arena: Cyber Evolution"
"Strategy","Braveland"
"Strategy","TerraTech"
"Strategy","Tooth and Tail"
"Strategy","Tabletop Simulator"
"Strategy","ReignMaker"
"Strategy","Steel Armor: Blaze of War"
"Strategy","Strata"
"Strategy","Rover Rescue"
"Strategy","Viking Brothers"
"Strategy","Zoo Empire"
"Strategy","Battle Academy"
"Strategy","Wildlife Park 3"
"Strategy","COH2 - The Western Front Armies: US Forces"
"Strategy","COH2 - The Western Front Armies: Oberkommando West"
"Strategy","Rise of Nations: Extended Edition"
"Strategy","Pandora: First Contact"
"Strategy","Yomi"
"Strategy","Mini Metro"
"Strategy","Dungeonmans"
"Strategy","Jack Nicklaus Perfect Golf"
"Strategy","Conflicks - Revolutionary Space Battles"
"Strategy","Sid Meier's Civilization VI"
"Strategy","Endless Legend"
"Strategy","Ascension to the Throne"
"Strategy","Perimeter: Emperor's Testament"
"Strategy","Faces of War"
"Strategy","Freight Tycoon Inc."
"Strategy","Perimeter"
"Strategy","UFO: Aftershock"
"Strategy","King's Bounty: Dark Side"
"Strategy","Aggression: Europe Under Fire"
"Strategy","Marauder"
"Strategy","ROCKETSROCKETSROCKETS"
"Strategy","7,62 High Calibre"
"Strategy","Ropeway Simulator 2014"
"Strategy","TransOcean: The Shipping Company"
"Strategy","Armello"
"Strategy","Falling Skies: The Game"
"Strategy","My Lands"
"Strategy","Grey Goo"
"Strategy","Steam Squad"
"Strategy","You Must Build A Boat"
"Strategy","1849"
"Strategy","Planet Stronghold"
"Strategy","Evolution RTS"
"Strategy","Royal Defense"
"Strategy","Heroes of Steel RPG"
"Strategy","Undead Overlord"
"Strategy","Duelyst"
"Strategy","Smugglers 5"
"Strategy","The Feud"
"Strategy","Pit People"
"Strategy","Industry Empire"
"Strategy","Elminage Gothic"
"Strategy","UFO: Aftermath"
"Strategy","Crazy Plant Shop"
"Strategy","Starship Corporation"
"Strategy","Rise of Prussia Gold"
"Strategy","Nobunaga's Ambition: Souzou"
"Strategy","AntharioN"
"Strategy","Sentinel"
"Strategy","Cosmochoria"
"Strategy","Card Hunter"
"Strategy","Automation - The Car Company Tycoon Game"
"Strategy","Kill The Bad Guy"
"Strategy","Spice Road"
"Strategy","Merchants of Kaidan"
"Strategy","RimWorld"
"Strategy","Galcon 2"
"Strategy","Crowntakers"
"Strategy","Wars and Warriors: Joan of Arc"
"Strategy","Marine Park Empire"
"Strategy","Anomaly Defenders"
"Strategy","Haegemonia: Legions of Iron"
"Strategy","Haegemonia: The Solon Heritage"
"Strategy","RECYCLE"
"Strategy","Valkyria Chronicles™"
"Strategy","Hero Generations"
"Strategy","Defense Zone 2"
"Strategy","PARTICLE MACE"
"Strategy","Darkwind: War on Wheels"
"Strategy","Evopollution"
"Strategy","MIND Path to Thalamus E.Edition"
"Strategy","Brigade E5: New Jagged Union"
"Strategy","Farm Frenzy 4"
"Strategy","The Promised Land"
"Strategy","TownCraft"
"Strategy","GemCraft - Chasing Shadows"
"Strategy","Lords of Xulima"
"Strategy","Draconian Wars"
"Strategy","The Great Jitters: Pudding Panic"
"Strategy","Renowned Explorers: International Society"
"Strategy","Heroes of Might & Magic III - HD Edition"
"Strategy","The Culling Of The Cows"
"Strategy","Freaking Meatbags"
"Strategy","Navpoint"
"Strategy","Famaze"
"Strategy","Exodus Wars: Fractured Empire"
"Strategy","Arcadecraft"
"Strategy","Warrior Kings"
"Strategy","Close Combat - Gateway to Caen"
"Strategy","Qvadriga"
"Strategy","Space Colony"
"Strategy","Total Annihilation"
"Strategy","Master of Orion"
"Strategy","UFO Online"
"Strategy","Immortal Defense"
"Strategy","Victory At Sea"
"Strategy","The Escapists"
"Strategy","Warrior Kings: Battles"
"Strategy","Commando Jack"
"Strategy","Habitat"
"Strategy","Block N Load"
"Strategy","Rooks Keep"
"Strategy","Terrorhedron"
"Strategy","Miscreated"
"Strategy","Forgotten Myths CCG"
"Strategy","Divine Souls"
"Strategy","Total War Battles: KINGDOM"
"Strategy","Bridge!"
"Strategy","Ichi"
"Strategy","The Few"
"Strategy","Road Redemption"
"Strategy","Shadowrun: Dragonfall - Director's Cut"
"Strategy","Pure Chess"
"Strategy","EPSILON"
"Strategy","Gardens Inc. 2: The Road to Fame"
"Strategy","Battlezone 98 Redux"
"Strategy","War of the Human Tanks - ALTeR"
"Strategy","War of the Human Tanks - Limited Operations"
"Strategy","Dungeon Defenders Eternity"
"Strategy","Dungeon of Elements"
"Strategy","Storm over the Pacific"
"Strategy","Battle Mages"
"Strategy","Ballad of Solar"
"Strategy","Dangerous"
"Strategy","Call to Arms"
"Strategy","The Counting Kingdom"
"Strategy","Radiant Defense"
"Strategy","Rush for Glory"
"Strategy","The Witcher Adventure Game"
"Strategy","Machines At War 3"
"Strategy","Time of Fury"
"Strategy","Wildlife Park 2"
"Strategy","Hexcells Infinite"
"Strategy","Aeon Command"
"Strategy","Battle Islands"
"Strategy","World War 2: Time of Wrath"
"Strategy","Servo"
"Strategy","The Long Dark"
"Strategy","Shattered Planet"
"Strategy","Infect and Destroy"
"Strategy","Heroes of Issachar"
"Strategy","Shallow Space"
"Strategy","Project AURA"
"Strategy","Bloons TD5"
"Strategy","The Howler"
"Strategy","The Happy Hereafter"
"Strategy","Selknam Defense"
"Strategy","Wildlife Park 2 - Crazy Zoo"
"Strategy","Railroad Pioneer"
"Strategy","Frontline : Road to Moscow"
"Strategy","Civil War II"
"Strategy","Battle Academy 2: Eastern Front"
"Strategy","Ultimate General: Gettysburg"
"Strategy","BattleSpace"
"Strategy","I, Zombie"
"Strategy","Othello"
"Strategy","Run For Rum"
"Strategy","Chainsaw Warrior: Lords of the Night"
"Strategy","Hard West"
"Strategy","Zoo Park"
"Strategy","Wildlife Park 2 - Horses"
"Strategy","Wildlife Park 2 - Marine World"
"Strategy","Wildlife Park 2 - Farm World"
"Strategy","Wildlife Park 2 - Dino World"
"Strategy","Wildlife Park 2 - Fantasy"
"Strategy","Hegemony III: Clash of the Ancients"
"Strategy","Buzz Aldrin's Space Program Manager"
"Strategy","Airship Dragoon"
"Strategy","War in a Box: Paper Tanks"
"Strategy","Knights of Pen and Paper 2"
"Strategy","The Nightmare Cooperative"
"Strategy","Fractured Space"
"Strategy","Advanced Tactics Gold"
"Strategy","Grand Ages: Medieval"
"Strategy","Crookz - The Big Heist"
"Strategy","Deathtrap"
"Strategy","Basketball Pro Management 2015"
"Strategy","Breach & Clear: Deadline"
"Strategy","Legions of Ashworld"
"Strategy","Rulers of Nations"
"Strategy","Battle Mages: Sign of Darkness"
"Strategy","The Guild 3"
"Strategy","SpellForce 3"
"Strategy","Naval Action"
"Strategy","BloodRealm: Battlegrounds"
"Strategy","Sproggiwood"
"Strategy","Wildlife Park"
"Strategy","Isomer"
"Strategy","Bounders and Cads"
"Strategy","Simply Chess"
"Strategy","Commander : The Great War"
"Strategy","To End All Wars"
"Strategy","Warhammer 40,000: Armageddon"
"Strategy","Frontline : The Longest Day"
"Strategy","Defense Zone"
"Strategy","Hell"
"Strategy","Sovereignty: Crown of Kings"
"Strategy","Legions of Steel"
"Strategy","Order of Battle: World War II"
"Strategy","Rime Berta"
"Strategy","OTTTD"
"Strategy","Broadsword : Age of Chivalry"
"Strategy","Khet 2.0"
"Strategy","Agarest: Generations of War 2"
"Strategy","Starion Tactics"
"Strategy","Graviteam Tactics: Mius-Front"
"Strategy","The Masterplan"
"Strategy","Blitzkrieg Anthology"
"Strategy","Blitzkrieg 2 Anthology"
"Strategy","The Terminal 2"
"Strategy","Alea Jacta Est"
"Strategy","Sunrider: Mask of Arcadius"
"Strategy","Pool Nation FX"
"Strategy","Boid"
"Strategy","Morphopolis"
"Strategy","RPG Tycoon"
"Strategy","GamersGoMakers"
"Strategy","DROD: Gunthro and the Epic Blunder"
"Strategy","Chess 2: The Sequel"
"Strategy","Abatron"
"Strategy","Saviors"
"Strategy","Forsaken Uprising"
"Strategy","Direct Hit: Missile War"
"Strategy","Blackguards 2"
"Strategy","Spectre"
"Strategy","Age of Conquest IV"
"Strategy","Supreme Ruler Ultimate"
"Strategy","Foresight"
"Strategy","All Guns On Deck"
"Strategy","Polarity"
"Strategy","Dig or Die"
"Strategy","Spellcrafter"
"Strategy","Bravada"
"Strategy","Magic Duels"
"Strategy","Parcel"
"Strategy","Battle of Empires : 1914-1918"
"Strategy","Toast Time"
"Strategy","Front Page Sports Football"
"Strategy","Uncharted Waters Online: Episode Atlantis"
"Strategy","Defenders of Time"
"Strategy","War on Folvos"
"Strategy","Prophour23"
"Strategy","Space Hulk Ascension"
"Strategy","Tiestru"
"Strategy","Company of Heroes 2 - Ardennes Assault"
"Strategy","Hills Of Glory 3D"
"Strategy","Act of Aggression"
"Strategy","Dicetiny"
"Strategy","Convoy"
"Strategy","Cubesis"
"Strategy","Burnstar"
"Strategy","Hunters Of The Dead"
"Strategy","SunAge: Battle for Elysium"
"Strategy","Chaos Reborn"
"Strategy","Gold Rush! Anniversary"
"Strategy","Great Permutator"
"Strategy","Reprisal Universe"
"Strategy","Heroes of SoulCraft"
"Strategy","Granado Espada"
"Strategy","There Came an Echo"
"Strategy","Oh My Gore!"
"Strategy","Cosmonautica"
"Strategy","Magnifico"
"Strategy","Near Impact"
"Strategy","Ascension"
"Strategy","Fairspace"
"Strategy","Command: Modern Air / Naval Operations WOTY"
"Strategy","Sigils of Elohim"
"Strategy","Icewind Dale: Enhanced Edition"
"Strategy","Might & Magic Heroes VII"
"Strategy","SteamWorld Heist"
"Strategy","Bubonic: OutBreak"
"Strategy","Galactic Inheritors"
"Strategy","War, the Game"
"Strategy","Warhammer 40,000: Regicide"
"Strategy","Pure Hold'em"
"Strategy","Gods vs Humans"
"Strategy","Roaming Fortress"
"Strategy","Tharsis"
"Strategy","Hexus"
"Strategy","The Magic Circle"
"Strategy","911: First Responders"
"Strategy","MoW: Face Off M"
"Strategy","Football Club Simulator - FCS"
"Strategy","VoidExpanse"
"Strategy","TOTM"
"Strategy","Pocket God vs Desert Ashes"
"Strategy","Desert Ashes"
"Strategy","Earth Under Siege"
"Strategy","Impossible Creatures"
"Strategy","Nova-111"
"Strategy","1953: NATO vs Warsaw Pact"
"Strategy","Total War: ATTILA"
"Strategy","Arms Dealer"
"Strategy","The Hive"
"Strategy","Fallen: A2P Protocol"
"Strategy","Fat Chicken"
"Strategy","Smugglers 5: Invasion"
"Strategy","ShellShock Live"
"Strategy","Cinemaware Anthology: 1986-1991"
"Strategy","Club Manager 2015"
"Strategy","Warhammer Quest"
"Strategy","Worms W.M.D"
"Strategy","Deadstone"
"Strategy","CaesarIA"
"Strategy","Ironcast"
"Strategy","7th Legion"
"Strategy","Retro-Pixel Castles"
"Strategy","Deadlock - Planetary Conquest"
"Strategy","Deadlock II - Shrine Wars"
"Strategy","Frozen Synapse Prime"
"Strategy","SanctuaryRPG: Black Edition"
"Strategy","Rugby Union Team Manager 2015"
"Strategy","Fritz for Fun 13"
"Strategy","Gems of War"
"Strategy","Reassembly"
"Strategy","Avalon Lords: Dawn Rises"
"Strategy","Across the Rhine"
"Strategy","Command HQ"
"Strategy","Krosmaster Arena"
"Strategy","The Slaughtering Grounds"
"Strategy","KeeperRL"
"Strategy","Kingdoms CCG"
"Strategy","Celestial Command"
"Strategy","Independence War Deluxe Edition"
"Strategy","It's A Wipe!"
"Strategy","Flashpoint Campaigns: Red Storm"
"Strategy","Heavy Metal Machines"
"Strategy","Winged Sakura: Mindy's Arc"
"Strategy","Executive Assault"
"Strategy","The Jackbox Party Pack"
"Strategy","Survivor Squad: Gauntlets"
"Strategy","Treasure Planet Battle at Procyon"
"Strategy","Undefeated"
"Strategy","Girlfriend Rescue"
"Strategy","Battle Fleet 2"
"Strategy","We Slay Monsters"
"Strategy","Don't Shoot Yourself!"
"Strategy","Kaiju-A-GoGo"
"Strategy","ADOM (Ancient Domains Of Mystery)"
"Strategy","Cults and Daggers"
"Strategy","Cossacks 3"
"Strategy","Neocolonialism"
"Strategy","Caves of Qud"
"Strategy","Pahelika: Revelations HD"
"Strategy","Towers of Altrac"
"Strategy","Franchise Hockey Manager 2"
"Strategy","Braveland Wizard"
"Strategy","Medieval Engineers"
"Strategy","A Druid's Duel"
"Strategy","Epic Arena"
"Strategy","Fortified"
"Strategy","Town of Salem"
"Strategy","Star Traders: 4X Empires"
"Strategy","Gates of Horizon"
"Strategy","Fake Colours"
"Strategy","Out There: Ω Edition"
"Strategy","Biology Battle"
"Strategy","Dwarf Tower"
"Strategy","Dungeon Shooter 2"
"Strategy","Distant Star: Revenant Fleet"
"Strategy","Angels of Fasaria: Version 2.0"
"Strategy","Mech Marines: Steel March"
"Strategy","Insecters War"
"Strategy","Combat Monsters"
"Strategy","Vietnam ‘65"
"Strategy","Rooster Teeth vs. Zombiens"
"Strategy","Starlaxis Supernova Edition"
"Strategy","Hearthlands"
"Strategy","Bloodsports.TV"
"Strategy","Anno Online"
"Strategy","Might & Magic Heroes Online"
"Strategy","TREBUCHET"
"Strategy","Deadnaut"
"Strategy","Sentinels of the Multiverse"
"Strategy","Royal Bounty HD"
"Strategy","Guild Commander"
"Strategy","Star Hammer: The Vanguard Prophecy"
"Strategy","Decisive Campaigns: The Blitzkrieg from Warsaw to Paris"
"Strategy","The Mims Beginning"
"Strategy","Avernum 2: Crystal Souls"
"Strategy","Wildlife Park - Wild Creatures"
"Strategy","Strategy & Tactics: Wargame Collection"
"Strategy","Nightbanes"
"Strategy","Navy Field 2 : Conqueror of the Ocean"
"Strategy","Subsiege"
"Strategy","Urja"
"Strategy","Seven Kingdoms 2 HD"
"Strategy","Demise of Nations"
"Strategy","Star Nomad"
"Strategy","Rescue Team 1"
"Strategy","MOAI: Build Your Dream"
"Strategy","RESCUE 2"
"Strategy","Strife"
"Strategy","Runestone Keeper"
"Strategy","Factions: Origins of Malu"
"Strategy","Enemy"
"Strategy","Ember"
"Strategy","VEGA Conflict"
"Strategy","FreeStyle2: Street Basketball"
"Strategy","Jagged Alliance Online: Reloaded"
"Strategy","HuniePop"
"Strategy","AoF World Online"
"Strategy","Survivalist"
"Strategy","Battle Ranch"
"Strategy","Basement"
"Strategy","Predestination"
"Strategy","Shadows of War"
"Strategy","Deity Quest"
"Strategy","Tomb of Tyrants"
"Strategy","Spartans Vs Zombies Defense"
"Strategy","Soccer Legends"
"Strategy","Crunch Time!"
"Strategy","WolfWars"
"Strategy","The Depths of Tolagal"
"Strategy","The Tiny Tale 2"
"Strategy","Solar War"
"Strategy","Siege of Turtle Enclave"
"Strategy","Mad Games Tycoon"
"Strategy","Colonial Conquest"
"Strategy","Wars Across The World"
"Strategy","Age of Fear 2: The Chaos Lord"
"Strategy","Greyfox"
"Strategy","Vulture for NetHack"
"Strategy","Loot Hunter"
"Strategy","Throbax TD"
"Strategy","Relativity Wars - A Science Space RTS"
"Strategy","Crest"
"Strategy","Geared"
"Strategy","Ultimate Space Commando"
"Strategy","Space Station Alpha"
"Strategy","Lux Delux"
"Strategy","Games of Glory"
"Strategy","Skyworld"
"Strategy","MechWarrior Online"
"Strategy","RIOT- Civil Unrest"
"Strategy","Human Extinction Simulator"
"Strategy","Airships: Conquer the Skies"
"Strategy","HIS (Heroes In the Sky)"
"Strategy","12 Labours of Hercules"
"Strategy","Dark Quest"
"Strategy","Synonymy"
"Strategy","Pixel Survivors"
"Strategy","Overture"
"Strategy","Zotrix"
"Strategy","Particula"
"Strategy","CroNix"
"Strategy","Fort Defense"
"Strategy","Anti-Opoly"
"Strategy","World of Cinema - Movie Tycoon"
"Strategy","Immortal Empire"
"Strategy","Pixel Puzzles 2: Birds"
"Strategy","Man O' War: Corsair"
"Strategy","InnerCube"
"Strategy","Front Office Football Seven"
"Strategy","CRYPTARK"
"Strategy","Deadly Profits"
"Strategy","Forsaken Fortress Strategy"
"Strategy","Gratuitous Space Battles 2"
"Strategy","Big Pharma"
"Strategy","Crystal Story II"
"Strategy","ARM Planetary Prospectors"
"Strategy","Sun Blast"
"Strategy","Ascent - The Space Game"
"Strategy","Ancient Planet"
"Strategy","Agent Awesome"
"Strategy","SHOGUN: Total War™ - Gold Edition"
"Strategy","MEDIEVAL: Total War™ - Gold Edition"
"Strategy","Universal Combat CE 2.0"
"Strategy","Damned Nation Reborn"
"Strategy","Idol Hands"
"Strategy","Astro Emporia"
"Strategy","Martial Law"
"Strategy","Garden Rescue"
"Strategy","Streets of Chaos"
"Strategy","Diamond"
"Strategy","Sky Battles"
"Strategy","Luminosity"
"Strategy","Pre-Civilization Marble Age"
"Strategy","Shadowrun: Hong Kong - Extended Edition"
"Strategy","OBEY"
"Strategy","The Bluecoats: North vs South"
"Strategy","Vol'Talkes - The AI War"
"Strategy","Combat Air Patrol 2"
"Strategy","The Cosmos Is MINE!"
"Strategy","1942: The Pacific Air War"
"Strategy","Hyperspeed"
"Strategy","Legends of Atlantis: Exodus"
"Strategy","Evolution II: Fighting for Survival"
"Strategy","Heroes of Hellas 3: Athens"
"Strategy","16 Bit Arena"
"Strategy","Terraform"
"Strategy","Trackday Manager"
"Strategy","BattleLore: Command"
"Strategy","Beyond Sol"
"Strategy","Abyss Raiders: Uncharted"
"Strategy","Abyss Cave"
"Strategy","UFHO2"
"Strategy","INIT."
"Strategy","Soul Locus"
"Strategy","Littlewitch Romanesque: Editio Regia"
"Strategy","Dark Forester"
"Strategy","Lord of the Dark Castle"
"Strategy","PeriAreion"
"Strategy","Solar System Conflict"
"Strategy","Ancestory"
"Strategy","No Pineapple Left Behind"
"Strategy","TransOcean 2: Rivals"
"Strategy","Mighty Switch Force! Academy"
"Strategy","Combat Cats"
"Strategy","Wizards' Clash"
"Strategy","Cannibal"
"Strategy","Pixel Puzzles 2: Anime"
"Strategy","Pixel Puzzles Ultimate"
"Strategy","The Corporate Machine"
"Strategy","Pixel: ru²"
"Strategy","Ceres"
"Strategy","DROD: The Second Sky"
"Strategy","DROD RPG: Tendry's Tale"
"Strategy","The Defenders: The Second Wave"
"Strategy","Sometimes: Success Requires Sacrifice"
"Strategy","Age of Fear: The Undead King"
"Strategy","Intergalactic Bubbles"
"Strategy","Quiplash"
"Strategy","Fire With Fire: Online Tower Attack and Defense"
"Strategy","UnReal World"
"Strategy","Hyperdimension Neptunia Re;Birth2 Sisters Generation"
"Strategy","Solar Division"
"Strategy","On My Own"
"Strategy","Cultures - Northland"
"Strategy","Cultures - 8th Wonder of the World"
"Strategy","Valhalla Hills"
"Strategy","Crazy Machines 3"
"Strategy","Fort Meow"
"Strategy","Locoland"
"Strategy","Finders"
"Strategy","Spirit Of War"
"Strategy","King of Dragon Pass"
"Strategy","Defect"
"Strategy","Farlight Explorers"
"Strategy","Dead Realm"
"Strategy","Urban Empire"
"Strategy","The Universim"
"Strategy","Road Works"
"Strategy","Kaiju Panic"
"Strategy","DGU: Death God University"
"Strategy","Caravan"
"Strategy","Snails"
"Strategy","Oil Enterprise"
"Strategy","Train Valley"
"Strategy","Starlight Tactics"
"Strategy","Devouring Stars"
"Strategy","Claws & Feathers"
"Strategy","Stars Beyond Reach"
"Strategy","We Are Legion"
"Strategy","Decisive Campaigns: Case Blue"
"Strategy","The Settlers Online"
"Strategy","Bomb The Monsters!"
"Strategy","Dungeon Crawlers HD"
"Strategy","Pirates Deck"
"Strategy","Gravilon"
"Strategy","Perfection of Wisdom"
"Strategy","Flamberge"
"Strategy","Stratus: Battle for the Sky"
"Strategy","Pirates vs Corsairs: Davy Jones's Gold"
"Strategy","Overland"
"Strategy","Space Run Galaxy"
"Strategy","Centauri Sector"
"Strategy","Pixel Puzzles 2: Space"
"Strategy","Dungeon Warfare"
"Strategy","Sheltered"
"Strategy","Fuego!"
"Strategy","Heroes of Scene"
"Strategy","Stalingrad"
"Strategy","Cuban Missile Crisis"
"Strategy","Desert Law"
"Strategy","Cuban Missile Crisis: Ice Crusade"
"Strategy","Interloper"
"Strategy","Chris Sawyer's Locomotion"
"Strategy","STAR WARS™ Galactic Battlegrounds Saga"
"Strategy","Party Hard"
"Strategy","Band of Drones"
"Strategy","Excubitor"
"Strategy","Oriental Empires"
"Strategy","Break_In"
"Strategy","Unium"
"Strategy","APT"
"Strategy","Rogue Continuum"
"Strategy","Defend Your Life"
"Strategy","QuestEvent"
"Strategy","R.O.O.T.S"
"Strategy","Telepath Tactics"
"Strategy","The Curious Expedition"
"Strategy","Talisman: The Horus Heresy"
"Strategy","Drip Drip"
"Strategy","Sunrider: Liberation Day - Captain's Edition"
"Strategy","Kick Ass Commandos"
"Strategy","Lethis - Path of Progress"
"Strategy","Elite Dangerous"
"Strategy","Pirate's Life"
"Strategy","Highlands"
"Strategy","Tiny Bridge: Ratventure"
"Strategy","Nightside"
"Strategy","Into the Stars"
"Strategy","Once Bitten, Twice Dead"
"Strategy","12 Labours of Hercules II: The Cretan Bull"
"Strategy","12 Labours of Hercules III: Girl Power"
"Strategy","Soda Star"
"Strategy","Cards and Castles"
"Strategy","Luxor HD"
"Strategy","Card Dungeon"
"Strategy","Steamalot: Epoch's Journey"
"Strategy","Turmoil"
"Strategy","Casino Inc"
"Strategy","World War I"
"Strategy","Chronostorm: Siberian Border"
"Strategy","MOAI 2: Path to Another World"
"Strategy","Weather Lord: The Successor's Path"
"Strategy","The Living Dungeon"
"Strategy","Boss Monster"
"Strategy","Regimental Chess"
"Strategy","Software Inc."
"Strategy","NOBUNAGA'S AMBITION: Kakushin with Power Up Kit"
"Strategy","NOBUNAGA'S AMBITION: Tendou with Power Up Kit"
"Strategy","Tenshu General"
"Strategy","Caveman Craig"
"Strategy","Escape Machines"
"Strategy","Battlefleet Gothic: Armada"
"Strategy","Dead Age"
"Strategy","Devils & Demons"
"Strategy","Clicker Heroes"
"Strategy","Farabel"
"Strategy","Sierra Ops"
"Strategy","Lilly and Sasha: Curse of the Immortals"
"Strategy","Space Rogue"
"Strategy","Total War: WARHAMMER"
"Strategy","Endless Dead"
"Strategy","FreeCell Quest"
"Strategy","Skyflower"
"Strategy","Star Trek: Starfleet Command Gold Edition"
"Strategy","StartBolita"
"Strategy","Restricted-RPS - The Swindler's Tournament Arc"
"Strategy","Bunker Constructor"
"Strategy","Escape"
"Strategy","TASTEE: Lethal Tactics"
"Strategy","Galaxy Union"
"Strategy","Crash Dive"
"Strategy","Shadow Hunter"
"Strategy","Battle Brothers"
"Strategy","Apollo4x"
"Strategy","Ravenmark: Scourge of Estellion"
"Strategy","Battle of the Bulge"
"Strategy","AdvertCity"
"Strategy","Company of Heroes 2 - The British Forces"
"Strategy","Heroes of Normandie"
"Strategy","Champions Of Chaos 2"
"Strategy","Sleep Attack"
"Strategy","Savage Resurrection"
"Strategy","Fazbear Nightmare"
"Strategy","Cue Club 2"
"Strategy","Adorables"
"Strategy","The Long Journey Home"
"Strategy","Egyptian Settlement Gold"
"Strategy","FleetCOMM"
"Strategy","Rugby League Team Manager 2015"
"Strategy","Skyshine's BEDLAM"
"Strategy","Afterlife Empire"
"Strategy","Almightree: The Last Dreamer"
"Strategy","Close Combat : Panthers in the Fog"
"Strategy","60 Seconds!"
"Strategy","Power of Love"
"Strategy","President for a Day - Floodings"
"Strategy","President for a Day - Corruption"
"Strategy","Force of Elements"
"Strategy","Pongo"
"Strategy","Yargis - Space Melee"
"Strategy","Monstro: Battle Tactics"
"Strategy","Crossfire: Dungeons"
"Strategy","Scourge of War: Waterloo"
"Strategy","Let the Cat In"
"Strategy","Void Destroyer 2"
"Strategy","Gremlins, Inc."
"Strategy","Templar Battleforce"
"Strategy","Lilly and Sasha: Nexus of Souls"
"Strategy","Scarab Tales"
"Strategy","Coffee Shop Tycoon"
"Strategy","Wyrmsun"
"Strategy","Breezeblox"
"Strategy","Front Wars"
"Strategy","Marble Mayhem: Fragile Ball"
"Strategy","Gary Grigsby's War in the East"
"Strategy","NOBUNAGA'S AMBITION: Tenshouki WPK HD Version"
"Strategy","Dungeoncraft"
"Strategy","Dark Future: Blood Red States"
"Strategy","Nomad Fleet"
"Strategy","Waste Walkers"
"Strategy","Making History: The Calm and the Storm Gold Edition"
"Strategy","Halcyon 6: Starbase Commander"
"Strategy","Orc Assault"
"Strategy","Space Grunts"
"Strategy","Gnumz: Masters of Defense"
"Strategy","Bounty Train"
"Strategy","SBX: Invasion"
"Strategy","Rolling Sun"
"Strategy","Age of Castles: Warlords"
"Strategy","Ramayana"
"Strategy","Football Mogul 2014"
"Strategy","Soviet Monsters: Ekranoplans"
"Strategy","World Defense :  Fragmented Reality"
"Strategy","GROOVY"
"Strategy","Temper Tantrum"
"Strategy","Contradiction - the all-video murder mystery adventure"
"Strategy","The Kindred"
"Strategy","Divinity: Original Sin Enhanced Edition"
"Strategy","Way of Gold and Steel"
"Strategy","Sudden Strike 4"
"Strategy","Infinium Strike"
"Strategy","Gravity Core - Braintwisting Space Odyssey"
"Strategy","Concealed Intent"
"Strategy","Revolution Under Siege Gold"
"Strategy","TransPlan"
"Strategy","Cheats 4 Hire"
"Strategy","Champions of Anteria"
"Strategy","March of Industry"
"Strategy","Defend The Highlands"
"Strategy","Pizza Express"
"Strategy","Mighty Switch Force! Hose It Down!"
"Strategy","Omni"
"Strategy","ICY"
"Strategy","NOBUNAGA'S AMBITION: Souzou SengokuRisshiden"
"Strategy","16bit Trader"
"Strategy","Football Tactics"
"Strategy","CortexGear:AngryDroids"
"Strategy","QUASAR"
"Strategy","Invisigun Heroes"
"Strategy","Volstead"
"Strategy","Island Defense"
"Strategy","Anno 2205"
"Strategy","Trap Them"
"Strategy","Assault CorpsII"
"Strategy","SAGA"
"Strategy","Industry Transporters"
"Strategy","Ground Breakers"
"Strategy","Acaratus"
"Strategy","Last Days of Old Earth"
"Strategy","Splendor"
"Strategy","Tactical Genius"
"Strategy","Deficis"
"Strategy","Alarameth TD"
"Strategy","Biodrone Battle"
"Strategy","Prismatica"
"Strategy","Pike and Shot: Campaigns"
"Strategy","侠客风云传(Tale of Wuxia)"
"Strategy","Eternal Destiny"
"Strategy","Blue Libra"
"Strategy","Empire TV Tycoon"
"Strategy","Slam"
"Strategy","Hack RUN"
"Strategy","Fortify"
"Strategy","Jurassic Island: The Dinosaur Zoo"
"Strategy","Witches, Heroes and Magic"
"Strategy","Thea: The Awakening"
"Strategy","Police Tactics: Imperio"
"Strategy","Fate Tectonics"
"Strategy","Alteil: Horizons"
"Strategy","Final Approach"
"Strategy","Karma"
"Strategy","Hydraulic Empire"
"Strategy","Epic Cards Battle(TCG)"
"Strategy","80 Days"
"Strategy","Tom Clancy's EndWar Online"
"Strategy","Feudalism"
"Strategy","RISK - The game of Global Domination - The Official 2016 Edition"
"Strategy","a Family of Grave Diggers"
"Strategy","Medieval Mercs"
"Strategy","The Fleets of Sol"
"Strategy","Fragile Allegiance"
"Strategy","Empyrion - Galactic Survival"
"Strategy","Star Chronicles: Delta Quadrant"
"Strategy","Lilly and Sasha: Guardian Angels"
"Strategy","Metro Warp"
"Strategy","Swords & Crossbones: An Epic Pirate Story"
"Strategy","Prominence Poker"
"Strategy","Quadle"
"Strategy","Dead In Bermuda"
"Strategy","Painters Guild"
"Strategy","RED Fuse: Rolling Explosive Device"
"Strategy","Hack Run ZERO"
"Strategy","Temporal Shift"
"Strategy","ABD: A Beautiful Day"
"Strategy","Police Infinity"
"Strategy","Battle for Blood - Epic battles within 30 seconds!"
"Strategy","AoF Chess Club 2.0"
"Strategy","The Last Warlock"
"Strategy","Deadweight"
